"Video URL","User Channel URL","User Name","Comment Text","Number of Likes","Number of Replies","Comment Time","Replies"
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@karenremes5388","@karenremes5388","Es otro planeta no otro país para mi...","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@tonypaba2501","@tonypaba2501","Orgulloso de haber nacido en Ibagué Tolima","1","0","21 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@cruzsevilla867","@cruzsevilla867","Es increible el poder de la ignorancia juan...","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jesuscaldera4476","@jesuscaldera4476","Significala liberacion de la contaminacion jajaja","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@edwche2210","@edwche2210","La realidad en otros países y sus culturas","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@thebloopfamily4323","@thebloopfamily4323","YA QUIERO VER EL VIDEO DE LOS SADHUS PARA CONOCER ESA MISTERIOSA CREENCIA","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Polimorfismo2085","@Polimorfismo2085","❤❤ excelente vídeo ❤❤","1","0","1 hour ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@germanmalaver1624","@germanmalaver1624","Definitivamente si alguna vez tengo oportunidad de visitar la India, prefiero perdérmela","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@DenisQuintero-hr3kb","@DenisQuintero-hr3kb","Don Juan...saludos","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@fernandosanchez6054","@fernandosanchez6054","jajajaja 10:48 Lasi yerin lasi yerin = que calor tan... parce","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@leonorgaray6192","@leonorgaray6192","ufff que fuerte","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@antoniosas-k4m","@antoniosas-k4m","Planetajuan es educativo. Luisito comunica es periódico alarma","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@demianxldc","@demianxldc","planeta juan tiene alguna otra plataforma para ver sin censura los videos?","1","0","13 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Evantere55","@Evantere55","Como te desinfectaste los pies😢😢","1","0","13 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Luanii-g9o","@Luanii-g9o","Te salió hongos en los pies? Nos cuentas 😣","2","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@sandramarin9973","@sandramarin9973","Hola juanito❤❤❤❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@germancourty7045","@germancourty7045","No hermano lo diste todo!necesitas ir a un país más campestre y limpiar un poco estas últimas experiencias jaja","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@miulcajordan8164","@miulcajordan8164","Gracias a Planeta Juan por estos videos informativos, porque yo no voy a ese pais, y yo digo a buscar , a son de que, no me gusta para nada, peedon a sus gentes de alla","1","0","19 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@PDLeidy","@PDLeidy","Solo espero que Juan esté muy bien vacunado","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lsaints689","@lsaints689","Good for you, my friend","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marcelaarce9721","@marcelaarce9721","Increíble no se enferman con tal desaseo","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@patriciaquinonez5476","@patriciaquinonez5476","Pero que hacen esos animalitos allí. En ese lugar tan sucio.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LuisMartinez-si4dg","@LuisMartinez-si4dg","Hola Juan. Hay alguna manera de ver los videos sin ser censurados ?","1","0","11 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jaimequiles2290","@jaimequiles2290","Juan eres fuerte yo me considero fuerte pero creeo que alli estubiera abomitando. ..","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@olgarodriguez1774","@olgarodriguez1774","Q triste vivir ahi","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Luxio08","@Luxio08","Quien sabe cuántas abuelitas se respiro allá...","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@AntoniaAndujar-bo7iq","@AntoniaAndujar-bo7iq","Pero como q rotisao🤯","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@gloriapiedrahita7989","@gloriapiedrahita7989","Lindo tatuaje Juan","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@DariGomez-q","@DariGomez-q","Agradezco que nos quieras información y mostrar la realidad pero no está bien que arriesgues tu salud 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marcelaarce9721","@marcelaarce9721","Es un peligro para la salud","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ricardoleonlopezcantor5471","@ricardoleonlopezcantor5471","Muy buen video, interesante pero un lugar jamás visitable por mi. Juan, creo que el título del video confunde, debió ser: ''Aquí, la gente crema a sus muertos, o los deja a merced del rio ganges''","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@beatriztonusco8684","@beatriztonusco8684","La cultura milenaria de la India en todo su esplendor","1","0","12 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@juangiraldo6601","@juangiraldo6601","👍👍👍👍👍👍👍👍👍","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Sariel858","@Sariel858","24:14 jajaja","1","0","12 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@audeliaalvarez4655","@audeliaalvarez4655","Que lugar tan extraño sucio contrastante guuaaaoo extravagante yo no iría aunque me lo regalaras solo iría amorir","1","0","14 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jagamboasilva","@jagamboasilva","Al ver los videos de India y Pakistán solo le agradezco a Dios ser latinoamericano","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@williambeltran6927","@williambeltran6927","Gas gas que pa dentro vas!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Isaace-o4p","@Isaace-o4p","El mejor youtubers","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@carloscatalan8545","@carloscatalan8545","Tu estas loco😢😢😢😢aste un chequeooo😢😢😢😢😢te veo más flacooo😢😢😢😢   DIOS TE GUARTE.VARON❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@orfayinethgarzonpinzon9165","@orfayinethgarzonpinzon9165","❤❤❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Robert1st","@Robert1st","polvo eres y en polvo te convertirás, claro pero en ningun lugar dice que haran un asado de tu cadaver. 😢😢","1","0","19 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mercyluna42","@mercyluna42","DIOS, que lugar tan desagradable eh inmundo. 💚","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@linabetancurt3035","@linabetancurt3035","Gente con lepra en ese río, imaginese esa contaminación Dios mio, antes esa gente no les ha llegado la peste 'negra 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@bridgetteplat9636","@bridgetteplat9636","El que está totalmente rapado es el hijo mayor,tienen que ser hombres ,las mujeres no participan en la cremación, quién prende la pira es el hijo mayor o en su defecto el siguiente en la familia designado por ellos.Gracias por un video tan gráfico, logrado con mucho esfuerzo y dedicación.Bendiciones.","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lunaoscura915","@lunaoscura915","Los Indus no solo contaminan en vida si no hasta de muertos contaminan y contaminan y contaminan 🤦🏻‍♀️","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@silviavenegas2489","@silviavenegas2489","DIOS NUESTRO SEÑOR JESUCRISTO, gracias por que vivo en un país, donde tengo, agüita limpia,y una vida (normal)","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@CaminerobilliniYomimecontigo","@CaminerobilliniYomimecontigo","3mil años de espitualidad y viven en la miseria. Hay no esta Dios.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Lapetunianegra","@Lapetunianegra","Juancito ya deje de andar como la Shakira con los ""pies descalsos""!😅 En serio, la cantidad de parásitos que entran por la piel o si tiene una pequeña herida, las bacterias que habitan en ese río! 
Nada más de verlo me dió de todo 😵‍💫
Cuídate por favor! 🙏🏻","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jhonescastrillon9232","@jhonescastrillon9232","Minuto 11:16 😂 se le ve el jopo ah la persona 😂 jajajajja","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nellymartinez1434","@nellymartinez1434","Realmente que fuerte. Pobres donde les toco nacer. Pero es la cultura en china son mas personas o igual y no viven asi. Es esas creencias que les tupe la mente.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@chgarciaro","@chgarciaro","Hombre, póngase unas chanclas, cárguelas en una mochila y evite estar descalzo. Se puede hacer una herida y se puede infectar. Por favor cuídese. Gracias por el video u por mostrarnos esa realidad.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@liliacespedes4933","@liliacespedes4933","Juan,muy bueno el video, increíble las creencias para nosotros de Occidente. Todos los habitantes incineran en ese lugar a sus difuntos? Las castas que se consideran superiores también lo hacen? Me quedan muchas preguntas...","1","1","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marcelamartin1970","@marcelamartin1970","La verdad no se como pueden vivir es el alimento supongo llenos de parásitos nosotros con la comida llena de harina y carne no aguantamos","1","0","15 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@samuelgomez5646","@samuelgomez5646","Occidente está muy lejos de entender una cultura que data de más de 4000 años excéntrica , caótica.demasiado extravagante,,pero ha perdurado durante milenios.es algo que no es para personas de viceras sensibles","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@matiana3119","@matiana3119","Gracias a Dios Cristóbal Colón descubrió América y no la India que era su destino inicial.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Bachis2023","@Bachis2023","Bueno dificil de entender, de digerir una cultura que pone a sus familiares muertos en una barbacoa para purificarlos, y en ese entorno tan sucio y pestilente, solo mi suegra se mereceria un  fineral asi","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@rubensolares8122","@rubensolares8122","Creo que tendría más resultado y más lógica si los quemaran y las cenizas se usan para que el gato haga sus necesidades…eso le digo a mi esposa ..ya muerto no se siente","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Edgarunreal-FinanzasPersonales","@Edgarunreal-FinanzasPersonales","Los paises de Latino America a pesar de sus problemas es mas desarrollado y rico que la India. Y otra cosa que he notado es America Latina es mas limpia que la India. 
Hay paises pobres en America Latina sin embargo son mas limpios que la India.
""La pobreza no esta peleada con la suciedad"".","1","2","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nestorarevalo532","@nestorarevalo532","Hola Juan!!que caos india,un desorden total en todo sentido,ese gobierno no sirve para nada!!esos muertos ni se sabrá cómo murieron,si los mataron o que,terrible!!","1","0","11 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lizbethvargas3322","@lizbethvargas3322","Hola Juan en qué fecha fuiste??","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@silvinamastroiaco7635","@silvinamastroiaco7635","Qué tragedia!! 😢la religión es ""verdaderamente"" el opio de los pueblos!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@HaisenMk1","@HaisenMk1","Si recuerdan la película World War Z el apocalipsis zombie comienza en la India. Ahora sabemos por qué.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@angelmercado6618","@angelmercado6618","Que alguien me explique.  Porque la India es potencia mundial. Cuando, donde y como????","1","0","17 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@daniel_silva","@daniel_silva","Eso me parece barbarie diizfrasada de espiritualidad... que hubiera sido si Alejandro Magno no se hubiera muerto.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@d4vl0868","@d4vl0868","11:15 se le olvido difuminar algo parce","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@linamella9674","@linamella9674","Estudio Ghibli es una chamba delante de la India, es una realidad alterna.","1","0","22 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@themaharba2529","@themaharba2529","Dios... no quiero ni pensar lo que hace ese perrito ahí... 😒","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@enedinaguevara7919","@enedinaguevara7919","Que valentía la suya de entrar en ese lugar tan asqueroso 🤮.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@johncortez873","@johncortez873","Si ocurre una caída de meteorito o una guerra mundial nuclear, les aseguro que los que sobrevivirán serán los de la India, por razones obvias 🙏😱","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@ConcepcionRuedaBenedicto","@ConcepcionRuedaBenedicto","Nos está poniendo a prueba a sus seguidores?, a la hora de cenar vídeo de Juan😢.  Se está quedando flaquito, no me extraña😢.  Véngase a España a recuperarse de este viaje.  Un abrazo.❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@culumpio5329","@culumpio5329","Queeido sr Juan y en el covid como se manejo los funerales allá ??","1","0","20 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Hecatex","@Hecatex","""Inhalo la niebla que flota en el Ganges, el aceite de incienso nos servirá de consuelo"" HDS","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mr.novotny4346","@mr.novotny4346","En mexico tambien es asi nomas que lo hacen de manera clandestina es la fosa comun mas grande del universo.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@leticiafernandez7439","@leticiafernandez7439","Your hair looks okay 😊","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mariacerna7799","@mariacerna7799","Juan que terrible realidad pero vi gente con sandalias hubieses usado y mascarilla, o sea después te diste un baño de 3 horas al llegar al Hotel.","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@RamonaPechugona","@RamonaPechugona","Sencilla está vida .tanto q le da vuelta a todo es igual nacer igual q morir ,tanta lloradera pa q","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alejandrapare4245","@alejandrapare4245","👏🇺🇾Hay DIOS!!! MENOS MAL QUE TENGO UNO SÓLO 🫵❤","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@salomonheredia2355","@salomonheredia2355","Polvo eres y en polvo te convertiras, con el sudor de tu frente te ganaras el pan de cada día, como la pelicula ""EL EMBAJADOR DE LA INDIA""","1","0","19 hours ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@JuandTroya5408","@JuandTroya5408","Cada región tiene sus creencias y la gente cree que su dios acá es el verdadero 😂 jaja maduren que todo es mental y cultural","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@norbertoradice","@norbertoradice","SE PUEDE TENER DIFERENTES CREENCIAS Y CULTURAS, PERO LO QUE NO SE PUED EVIVIR EN LA MUGRE. SALUDOS","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@johnnybgoode3034","@johnnybgoode3034","Del otro lado hay caníbales ... Recogen los cadáveres y los comen tan cuidado si vas","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@oliroma4296","@oliroma4296","No.","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@estrellamartinez2025-x5g","@estrellamartinez2025-x5g","Realmente te admiro que voraje","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@shorky1987","@shorky1987","Pero Juan que haces delcazo!!!!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@leninarauz6657","@leninarauz6657","buen video","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Guilles888","@Guilles888","Por ahi no mss estan los caníbales era para ir se le escapó el reportaje","1","0","20 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nuestravidaentexas6319","@nuestravidaentexas6319","Ai Juan de perdido te ubieras puesto un tapabocas","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@oldermartinez7712","@oldermartinez7712","esa hindu que estaba en la canoa muy linda","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@nazarethhidalgo6439","@nazarethhidalgo6439","Dios mio yo allí hubiese salido reeloca 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@elenagonzalez632","@elenagonzalez632","No sé cómo puedes ir alli","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@dianaMata-r2w","@dianaMata-r2w","Lo que pone a prueba es ... tu sistema inmunológico más bien 😅.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jonaramos2433","@jonaramos2433","24:13  🤣","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@IsmaelFernandez-i7f","@IsmaelFernandez-i7f","19:15. 😂😂😂","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@rusvellreyes4873","@rusvellreyes4873","Gracias a dios que naci en rd!","1","0","18 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@lucyrualescortes8401","@lucyrualescortes8401","Amo tu contenido... pero como me hace sufrir que te pongas los zapatos sin lavarte los pies! 😅
Saludos","1","0","16 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@matildevazquez6644","@matildevazquez6644","Hay Juan después de ese video deberías aislarte cuarenta días con toda clase de desinfectantes y oxígeno para purificar tus pulmones 😂😂😂😂","1","0","1 day ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@livaneyuribe3700","@livaneyuribe3700","Esos crematorios deben oler a pimienta y curry de tantas especias que comen jajaja","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@hectorrdzp9271","@hectorrdzp9271","Pero por qué contaminan de esa manera el planeta","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Sergio_Dani","@Sergio_Dani","Mi Hermano espero tenga todas sus vacunas y los anticuerpos al 100% porque este recorrido por Pakistán e India a estado Heavy!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@consuelomarinmelan4335","@consuelomarinmelan4335","Juan, te darán hongos 🤪","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@patriciasegura9736","@patriciasegura9736","Parece ciencia ficción","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@viajerodimensionaloficial7736","@viajerodimensionaloficial7736","El Iceberg de Planeta Juan 💀","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@RosalbaHurtado-s2k","@RosalbaHurtado-s2k","Lo que mas me duele ver son los Perros! 😢 India no es para todos! Definitivamente no es para mi! 🫣","1","0","20 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@marlenode312","@marlenode312","No voy ni regalado","1","0","18 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@jga1001","@jga1001","Interesante?
Evidentemente para muchos.
Humildemente le sugiero hacer videos de personas y lugares que santifican la VIDA y hacen de nuestro planeta un mundo mejor.","1","0","22 hours ago (edited)",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@karinaortiz9037","@karinaortiz9037","Juan, yo creo que cremar 200 o 250  personas al día son muchas no? Quizá ahí el dato estaba mal, pero excelente video ❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Jram0107","@Jram0107","Yo de verdad quedé en shock al verte caminar descalzo en ese piso","1","1","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mkproduciendo8890","@mkproduciendo8890","Minuto 10:39 observa bien","1","0","19 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Nomad1901","@Nomad1901","Consulta: los locales toman como una falta de respeto que este filmando de esa manera en los funerales o no hay inconveniente con eso?","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@charlitocr5209","@charlitocr5209","Hermano, póngase todas las vacunas que pueda y tome todas las vitaminas y complementos posibles porque ese lugar es como para terminar ahi mismo cremado con tanta cosa.","1","0","2 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@liznapic6127","@liznapic6127","Y siendo las vacas sagradas, cuando mueren les hacen algún ritual?","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/c/DanielBeltr%C3%A1nDUTapp","","No sé este man cómo se mete con esa caámara por todo lado, y sobre todo, habla como SI NO HUBIERA NADIE. Señala, enfoca... y JUM, como si nadie estuviera ahí. Me parece muy curioso eso, viendo ya más de 20 videos del canal.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@anachavez9309","@anachavez9309","Cielos pensé que solo en México avía rios de mirda 🤢🤮🤮🤮","1","0","13 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@JustoVeron-e5d","@JustoVeron-e5d","Creo que este video tuyo fue de los más 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@matildevazquez6644","@matildevazquez6644","Dios mío cuanta ignorancia en ese lugar con toda razón mueren y mueren y mueeeeren 🤦🏻‍♀️","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@erickam0809","@erickam0809","Una preg Juan, no se si vi mal, pero cada vez que pasaban con un ritual y sus cadaveres, solo vi que iban hombres, oh vi mal, y su es asi, por que es?","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Polimorfismo2085","@Polimorfismo2085","❤❤yo no iría jamás a India ❤❤","1","0","1 hour ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@pedrovidal2512","@pedrovidal2512","Realmente da pena ver la miseria que a creado ese gobierno, es un país donde la cultura es muy pobre y la idolatría los lleva a ser ignorantes, nunca visitaría ese país","1","1","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@MarcoTreto","@MarcoTreto","La reencarnación sí existe; mi ex suegra por ejemplo, en víbora de cascabel.","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@LlegandoLosMonosPyTributoaSumo","@LlegandoLosMonosPyTributoaSumo","Si el Ganges es una diosa, por qué lo castigan tanto ? 😢","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@Cheppina","@Cheppina","Pero qué desastre es ese país!","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@carmendesantillana9994","@carmendesantillana9994","Ayyy solo vi un rato ,no puedo contigo... ❤❤❤","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@wilsonvega3372","@wilsonvega3372","India es otro nivel parce 😳😳😳😳😳💆💆💆💆💆","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@andresgonzalez9882","@andresgonzalez9882","Hermano yo solo con ver Los videos de india me enferme como cuatro veces del estomago","1","0","1 day ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@francomax22","@francomax22","el perrito se lo ve gordito , seguro come asado todos losdias :P","1","0","18 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@mabelrodriguez1062","@mabelrodriguez1062","woww.","1","0","23 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@luiscoronado9087","@luiscoronado9087","Y que hacen con los huesos??","1","0","17 hours ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@alfreenraw","@alfreenraw","Que modelo son tus tenis?","1","0","1 hour ago",""
"https://www.youtube.com/watch?v=uFVVo_YlKgw","https://www.youtube.com/@giovanniguzman8057","@giovanniguzman8057","Horrible eso por aya","1","0","16 hours ago",""
